,AMC240517P00000500,AMC240517P00001000,AMC240517P00001500,AMC240517P00002000,AMC240517P00002500,AMC240517P00003000,AMC240517P00003500,AMC240517P00004000,AMC240517P00004500,AMC240517P00005000,AMC240517P00005500,AMC240517P00006000,AMC240517P00006500,AMC240517P00007000,AMC240517P00008000,AMC240524P00000500,AMC240524P00001000,AMC240524P00001500,AMC240524P00002000,AMC240524P00002500,AMC240524P00003000,AMC240524P00003500,AMC240524P00004000,AMC240524P00004500,AMC240524P00005000,AMC240524P00005500,AMC240524P00006000,AMC240524P00006500,AMC240531P00000500,AMC240531P00001000,AMC240531P00001500,AMC240531P00002000,AMC240531P00002500,AMC240531P00003000,AMC240531P00003500,AMC240531P00004000,AMC240531P00004500,AMC240531P00005000,AMC240531P00005500,AMC240531P00006000,AMC240531P00006500,AMC240607P00000500,AMC240607P00001000,AMC240607P00001500,AMC240607P00002000,AMC240607P00002500,AMC240607P00003000,AMC240607P00003500,AMC240607P00004000,AMC240607P00004500,AMC240607P00005000,AMC240607P00005500,AMC240607P00006000,AMC240607P00006500,AMC240607P00007000,AMC240614P00000500,AMC240614P00001000,AMC240614P00001500,AMC240614P00002000,AMC240614P00002500,AMC240614P00003000,AMC240614P00003500,AMC240614P00004000,AMC240614P00004500,AMC240614P00005000,AMC240614P00005500,AMC240614P00006000,AMC240614P00006500,AMC240621P00000500,AMC240621P00001000,AMC240621P00001500,AMC240621P00002000,AMC240621P00002500,AMC240621P00003000,AMC240621P00003500,AMC240621P00004000,AMC240621P00004500,AMC240621P00005000,AMC240621P00005500,AMC240621P00006000,AMC240621P00007000,AMC240621P00008000,AMC240621P00009000,AMC240621P00010000,AMC240621P00011000,AMC240621P00012000,AMC240621P00013000,AMC240621P00014000,AMC240621P00015000,AMC240621P00016000,AMC240621P00017000,AMC240621P00019000,AMC240621P00020000,AMC240628P00000500,AMC240628P00001000,AMC240628P00001500,AMC240628P00002000,AMC240628P00002500,AMC240628P00003000,AMC240628P00003500,AMC240628P00004000,AMC240628P00004500,AMC240628P00005000,AMC240628P00005500,AMC240628P00006000,AMC240628P00006500,AMC240920P00000500,AMC240920P00001000,AMC240920P00001500,AMC240920P00002000,AMC240920P00002500,AMC240920P00003000,AMC240920P00003500,AMC240920P00004000,AMC240920P00004500,AMC240920P00005000,AMC240920P00005500,AMC240920P00006000,AMC240920P00007000,AMC240920P00008000,AMC240920P00009000,AMC241220P00000500,AMC241220P00001000,AMC241220P00001500,AMC241220P00002000,AMC241220P00002500,AMC241220P00003000,AMC241220P00003500,AMC241220P00004000,AMC241220P00004500,AMC241220P00005000,AMC241220P00005500,AMC241220P00006000,AMC241220P00007000,AMC250117P00000500,AMC250117P00001000,AMC250117P00001500,AMC250117P00002000,AMC250117P00002500,AMC250117P00003000,AMC250117P00003500,AMC250117P00004000,AMC250117P00004500,AMC250117P00005000,AMC250117P00005500,AMC250117P00006000,AMC250117P00007000,AMC250117P00008000,AMC250117P00010000,AMC250117P00012000,AMC250117P00015000,AMC250117P00017000,AMC250117P00020000,AMC250117P00022000,AMC250117P00025000,AMC250117P00027000,AMC250620P00000500,AMC250620P00001000,AMC250620P00001500,AMC250620P00002000,AMC250620P00002500,AMC250620P00003000,AMC250620P00003500,AMC250620P00004000,AMC250620P00004500,AMC250620P00005000,AMC250620P00005500,AMC250620P00007000,AMC250620P00008000,AMC250620P00010000,AMC250620P00012000,AMC250620P00015000,AMC250620P00017000,AMC250620P00020000,AMC250620P00022000,AMC250620P00025000,AMC250620P00027000,AMC260116P00000500,AMC260116P00001000,AMC260116P00001500,AMC260116P00002000,AMC260116P00002500,AMC260116P00003000,AMC260116P00003500,AMC260116P00004000,AMC260116P00004500,AMC260116P00005000,AMC260116P00005500,AMC260116P00007000,AMC260116P00010000,AMC260116P00012000,AMC260116P00015000,AMC260116P00020000
2024-05-13 10:07:00-04:00,,,0.009999999776482582,0.019999999552965164,0.03999999910593033,0.2199999988079071,0.6200000047683716,1.100000023841858,,,2.5299999713897705,,,,,,,,,0.1599999964237213,0.3799999952316284,,,,,,,,,,,,0.20000000298023224,0.49000000953674316,,,,,,,,,,,0.10999999940395355,,0.5199999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5899999737739563,0.8899999856948853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:08:00-04:00,,,,,0.03999999910593033,0.23000000417232513,0.6100000143051147,1.0399999618530273,1.4800000190734863,2.0,,,,,,,,,0.03999999910593033,0.15000000596046448,0.4000000059604645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:09:00-04:00,,,,0.019999999552965164,0.03999999910593033,0.2199999988079071,0.6299999952316284,1.0499999523162842,,,,,,,,,,,,,,0.7200000286102295,,,,,,,,,,,,,0.7699999809265137,1.2000000476837158,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5799999833106995,,,,,,,,,,,,,,,,,,,,,,,,,0.6800000071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.309999942779541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:10:00-04:00,,,,0.019999999552965164,0.03999999910593033,0.2199999988079071,0.5899999737739563,,,,2.3499999046325684,,,,,,,,,0.14000000059604645,0.36000001430511475,,,,2.049999952316284,,,,,,,,,0.41999998688697815,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3799999952316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550000011920929,0.800000011920929,,,,,,,,,,,,,,,,,,,0.20000000298023224,,,,,,,,,,,,,,,,,,,,0.18000000715255737,,,,,,,,,,,,,,,
2024-05-13 10:11:00-04:00,,,,0.009999999776482582,0.03999999910593033,0.23999999463558197,0.6299999952316284,1.059999942779541,,,,,,3.8499999046325684,,,,,,0.15000000596046448,0.3700000047683716,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30000001192092896,0.5600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,0.6399999856948853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12999999523162842,,,,,,,,,,,,,,,
2024-05-13 10:12:00-04:00,,,,0.009999999776482582,0.05000000074505806,0.25,0.6399999856948853,,,,,,,,,,,,0.05000000074505806,0.15000000596046448,0.38999998569488525,0.7699999809265137,,,2.109999895095825,,,,,,,,,0.4399999976158142,0.8199999928474426,,,,,,,,,,,,,,,,,,,,,,,,0.10999999940395355,,,,,,,,,,,,,0.11999999731779099,,0.6000000238418579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019999999552965164,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1299999952316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:13:00-04:00,,,0.009999999776482582,,0.03999999910593033,0.23999999463558197,0.6200000047683716,1.090000033378601,,,,,,,,,,,,,0.4000000059604645,0.75,,,,,,,,,,,0.18000000715255737,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30000001192092896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019999999552965164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:14:00-04:00,,,,0.019999999552965164,0.03999999910593033,0.23999999463558197,0.6299999952316284,,,,,,,,,,,,,,,,,1.649999976158142,,,,,,,,,,0.46000000834465027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000238418579,,1.399999976158142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4399999976158142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:15:00-04:00,,,,,0.029999999329447746,0.23000000417232513,0.6000000238418579,1.0700000524520874,,,,,,,,,,,,0.1599999964237213,0.3700000047683716,0.7599999904632568,,,2.069999933242798,,,,,,,,0.1899999976158142,,,,,,,,,,,0.029999999329447746,,0.27000001072883606,,0.8700000047683716,,,,,,,,,,,,,,,,,,,,,,,,0.12999999523162842,,0.6000000238418579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:16:00-04:00,,,,,0.03999999910593033,0.2199999988079071,0.6000000238418579,,,,,,,,,,,,0.03999999910593033,0.15000000596046448,0.3700000047683716,0.7300000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03999999910593033,,,,,,,,,,,,,,,,,,,,,,16.790000915527344,,,,,,0.8999999761581421,,,,,,,,,,,,,0.949999988079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0099999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:17:00-04:00,,,,0.019999999552965164,0.03999999910593033,0.2199999988079071,0.5699999928474426,1.0099999904632568,,,,,,,,,,0.009999999776482582,,0.12999999523162842,,0.7300000190734863,,,,,,,,,,,0.18000000715255737,0.4099999964237213,,,,,,,,,,,0.09000000357627869,0.23000000417232513,,,,,,,,,,,,0.05000000074505806,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9000000953674316,,,,,,
2024-05-13 10:18:00-04:00,,,,0.009999999776482582,0.03999999910593033,0.23999999463558197,0.6000000238418579,1.0299999713897705,,1.9500000476837158,,,,,,,,,,0.14000000059604645,0.3700000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:19:00-04:00,,,,0.009999999776482582,0.03999999910593033,0.2199999988079071,0.5899999737739563,,,,,,,,,,,,,,0.36000001430511475,,1.1200000047683716,,,,,,,,0.019999999552965164,,,,,,,,,,,,,,,,0.5099999904632568,,,,,,,,,,0.009999999776482582,,,,,,,,,,,,,,0.05000000074505806,0.11999999731779099,,0.5600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:20:00-04:00,,,,,,0.23999999463558197,,1.0399999618530273,,,,,,,,,,,0.03999999910593033,0.12999999523162842,,,,,,,,,,,,,,0.4300000071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05999999865889549,,,0.6600000262260437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:21:00-04:00,,,,,0.03999999910593033,0.20999999344348907,0.5699999928474426,1.0,1.440000057220459,,,,,,,,,,,0.11999999731779099,0.33000001311302185,,,,,,,,,,,,,,0.7699999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.150000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:22:00-04:00,,,,0.009999999776482582,0.05000000074505806,0.20000000298023224,0.5699999928474426,,1.4199999570846558,,,,,,,,,,,,0.3199999928474426,0.6499999761581421,1.0700000524520874,,1.9900000095367432,,,,,,,,,0.4000000059604645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5299999713897705,,,,,,,,,5.909999847412109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:23:00-04:00,,,,0.009999999776482582,0.03999999910593033,0.20000000298023224,0.5600000023841858,,,,,,,,,,,,0.029999999329447746,,0.3400000035762787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5400000214576721,,,,,,,,,,,,,,,,,,,,,,0.12999999523162842,0.20000000298023224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:24:00-04:00,,,,,,0.20000000298023224,0.5699999928474426,,,,,,,,,,,,,,,,,,,,,,,,,,0.1599999964237213,0.4000000059604645,0.7699999809265137,,,,,,,,,,,,,0.8299999833106995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1600000858306885,,,,,,,,,,,,,,,,,,0.07999999821186066,0.17000000178813934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:25:00-04:00,,,,0.009999999776482582,0.05000000074505806,0.2199999988079071,0.5600000023841858,,,,,,,,,,,,,0.10999999940395355,0.3199999928474426,,,,1.9900000095367432,,,,,,0.009999999776482582,,,,,,,,,,,,,,,,0.4699999988079071,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019999999552965164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:26:00-04:00,,,,,0.029999999329447746,0.23000000417232513,0.6000000238418579,1.0099999904632568,,,,,,,,,,,,,,0.6800000071525574,,,,2.4600000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10999999940395355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:27:00-04:00,,,,0.009999999776482582,0.03999999910593033,0.23000000417232513,0.6200000047683716,1.0299999713897705,,2.009999990463257,,,,,,,,,,0.11999999731779099,0.3499999940395355,,1.1399999856948853,,2.0299999713897705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5199999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:28:00-04:00,,,,,,0.23999999463558197,,,,,,,,,,,,,,0.10000000149011612,0.33000001311302185,,,,,,,,,,,,0.15000000596046448,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,0.11999999731779099,0.28999999165534973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:29:00-04:00,,,,0.009999999776482582,0.03999999910593033,0.23999999463558197,0.5799999833106995,,1.4500000476837158,,,,,,,,,,,,0.3400000035762787,0.699999988079071,,,,,,,,,,,,0.41999998688697815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5799999833106995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:30:00-04:00,,,,,0.029999999329447746,0.20000000298023224,0.5600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05999999865889549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5799999833106995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:31:00-04:00,,,,,0.03999999910593033,0.20000000298023224,0.5600000023841858,,,,,2.799999952316284,,,,,,,,,0.33000001311302185,,,,,,,,,,0.019999999552965164,,,0.4000000059604645,,,,,,,,,,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:32:00-04:00,,,,,,0.20999999344348907,0.5699999928474426,,,,,,3.299999952316284,,,,,,,,0.3400000035762787,0.699999988079071,,,,,,,,,,,,0.41999998688697815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:33:00-04:00,,,,,0.03999999910593033,0.20999999344348907,0.5799999833106995,,,,,,,,,,,,,0.10000000149011612,,0.699999988079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07999999821186066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:34:00-04:00,,,,,,0.20000000298023224,,0.9800000190734863,,,,2.8499999046325684,,,,,,,,,0.3499999940395355,0.6800000071525574,,,,,,,,,,,,,,,,,,,,,,,,,0.47999998927116394,,,,,,,,,,,,,,0.5899999737739563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000596046448,,,,,,,,,,,,,,,0.9200000166893005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:35:00-04:00,,,,,0.03999999910593033,0.20999999344348907,0.6000000238418579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20999999344348907,,,,,,,,,,,,,,0.28999999165534973,,,,,,,,,,,,,0.28999999165534973,0.5600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38999998569488525,,,1.350000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8799999952316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:36:00-04:00,,,,0.009999999776482582,,0.20999999344348907,0.5799999833106995,1.0,1.409999966621399,1.9700000286102295,,,,,,,,,,,0.33000001311302185,,,1.5700000524520874,,,,,,,,,,,,,,,,,,,,,,,0.5099999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11999999731779099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:37:00-04:00,,,,,,0.20999999344348907,0.5600000023841858,,,,,2.819999933242798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2199999988079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6100000143051147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:38:00-04:00,,,,,,0.18000000715255737,0.5199999809265137,0.949999988079071,,1.809999942779541,,,,3.700000047683716,,,,,,,0.3199999928474426,,,,,,,,,,,,,0.4000000059604645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2400000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.440000057220459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:39:00-04:00,,,,0.009999999776482582,,0.20999999344348907,0.5699999928474426,,,,,2.799999952316284,,,4.699999809265137,,,,,,0.3499999940395355,0.6700000166893005,,,,,,,,,,,,0.41999998688697815,,,,,,,,,,,,,0.4699999988079071,,,,,,,,,,,,,,0.5,,,,,,,,,,0.05000000074505806,0.10000000149011612,0.23999999463558197,0.550000011920929,,,,,,,,,,,,,,,,,,,,,,,,,0.6200000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699999988079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:40:00-04:00,,,,,0.03999999910593033,0.2199999988079071,0.550000011920929,1.0,,,,,,,4.699999809265137,,,,,,,0.699999988079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9399999976158142,,1.600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.799999237060547,,,23.700000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:41:00-04:00,,,,0.009999999776482582,0.03999999910593033,,0.550000011920929,0.9399999976158142,,,,,,,,,,,0.03999999910593033,,0.3499999940395355,,,,,,,,,,0.019999999552965164,0.07000000029802322,0.17000000178813934,,,,,,,,,,,,,0.23999999463558197,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6399999856948853,,,,,,,,,,,,,,,1.5199999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:42:00-04:00,,,,,,0.20000000298023224,0.5199999809265137,,1.3899999856948853,,,,,,,,,,,,,0.6899999976158142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8700000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:43:00-04:00,,,,,0.03999999910593033,0.18000000715255737,,,,,,,,,,,,,,,0.33000001311302185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4299999475479126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:44:00-04:00,,,,0.009999999776482582,0.03999999910593033,0.1899999976158142,0.5299999713897705,,,,,,,,,,,,,0.10999999940395355,0.3100000023841858,,,,,,,,,,,0.05999999865889549,,,,,,,,,,,,,,0.20999999344348907,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5299999713897705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8899999856948853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13 10:45:00-04:00,,,,,,0.1899999976158142,0.5099999904632568,,,,,,,,,,,,,,0.3100000023841858,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5199999809265137,,,,,,,,,,,,,,,,,,,,,,,,,0.6200000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33000001311302185,,,,,,,,,,,,,,
2024-05-13 10:46:00-04:00,,,,,0.029999999329447746,0.18000000715255737,0.47999998927116394,,,,,,3.200000047683716,,,,,,0.019999999552965164,,0.30000001192092896,,,,,,,,,,,,,,,,,,,,,,,,,,0.41999998688697815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.909999966621399,,,,,,,,,,,,,,,,,,,,,,,,,,1.409999966621399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18000000715255737,,,,,,,,,,,,,,,
2024-05-13 10:47:00-04:00,,,,,0.03999999910593033,0.17000000178813934,0.5099999904632568,0.8700000047683716,1.350000023841858,1.7699999809265137,,,,,,,,,,,0.28999999165534973,0.6299999952316284,,,,,,,,,,,,,,,,,,,,,,,0.07999999821186066,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
